rank,aspect,mention_count,pct_of_aspects,mean_sentiment,median_sentiment,std_sentiment
2819,freetown christiania,1,0.0,3.0,3.0,
2820,food buffet,1,0.0,5.0,5.0,
2821,food budget,1,0.0,3.0,3.0,
2822,food availability,1,0.0,3.0,3.0,
2823,food and water availability,1,0.0,2.0,2.0,
2824,flight search tools,1,0.0,5.0,5.0,
2825,flixbus,1,0.0,3.0,3.0,
2826,flora and fauna,1,0.0,5.0,5.0,
2827,florence,1,0.0,3.0,3.0,
2828,florence city,1,0.0,4.0,4.0,
2829,flores,1,0.0,4.0,4.0,
2830,flow restaurant,1,0.0,4.0,4.0,
2831,foliage,1,0.0,5.0,5.0,
2832,food and beverage,1,0.0,5.0,5.0,
2833,food and cafes,1,0.0,5.0,5.0,
2834,food and culture,1,0.0,4.0,4.0,
2835,food and dining,1,0.0,3.0,3.0,
2836,food and local cuisine,1,0.0,3.0,3.0,
2837,food and markets,1,0.0,4.0,4.0,
2838,food and nightlife,1,0.0,4.0,4.0,
2839,hala mirowska,1,0.0,4.0,4.0,
2840,hallstatt,1,0.0,5.0,5.0,
2841,halong bay experience,1,0.0,3.0,3.0,
2842,iceland,1,0.0,5.0,5.0,
2843,humidity,1,0.0,1.0,1.0,
2844,humidity/transit,1,0.0,2.0,2.0,
2845,hurricane hill,1,0.0,5.0,5.0,
2846,hutong,1,0.0,5.0,5.0,
2847,hyderabad,1,0.0,4.0,4.0,
2848,hyères,1,0.0,4.0,4.0,
2849,ic card payment system,1,0.0,5.0,5.0,
2850,iconic landmarks,1,0.0,5.0,5.0,
2851,immigration and laws,1,0.0,4.0,4.0,
2852,iconic status,1,0.0,5.0,5.0,
2853,iguaza falls,1,0.0,3.0,3.0,
2854,iguazu,1,0.0,5.0,5.0,
2855,iguazú,1,0.0,3.0,3.0,
2856,ijen,1,0.0,5.0,5.0,
2857,ijen visit,1,0.0,3.0,3.0,
2858,imbak canyon,1,0.0,3.0,3.0,
2859,humble administrator's garden,1,0.0,5.0,5.0,
2860,humantay lake hike,1,0.0,3.0,3.0,
2861,huaraz,1,0.0,4.0,4.0,
2862,hotsprings,1,0.0,4.0,4.0,
2863,hot springs in orense,1,0.0,5.0,5.0,
2864,hotel accessibility,1,0.0,5.0,5.0,
2865,hotel accommodation,1,0.0,4.0,4.0,
2866,hotel concierge,1,0.0,1.0,1.0,
2867,hotel experience,1,0.0,5.0,5.0,
2868,hotel pool,1,0.0,4.0,4.0,
2869,hotel prices,1,0.0,1.0,1.0,
2870,hotel pricing,1,0.0,3.0,3.0,
2871,hotel quality,1,0.0,1.0,1.0,
2872,hotel reviews,1,0.0,4.0,4.0,
2873,hotel services,1,0.0,4.0,4.0,
2874,hotel upgrades,1,0.0,3.0,3.0,
2875,hotel weber ambassador,1,0.0,3.0,3.0,
2876,hotels,1,0.0,5.0,5.0,
2877,hotels and accommodations,1,0.0,5.0,5.0,
2878,immersive kl,1,0.0,3.0,3.0,
2879,imperial city,1,0.0,4.0,4.0,
2880,handicap accessibility,1,0.0,2.0,2.0,
2881,island atmosphere,1,0.0,4.0,4.0,
2882,international marketing,1,0.0,2.0,2.0,
2883,internet and connectivity,1,0.0,2.0,2.0,
2884,internet and wifi,1,0.0,4.0,4.0,
2885,internet reliability,1,0.0,2.0,2.0,
2886,isla holbox,1,0.0,4.0,4.0,
2887,isla verde beach,1,0.0,5.0,5.0,
2888,island - capri,1,0.0,5.0,5.0,
2889,island attractions,1,0.0,4.0,4.0,
2890,imperial war museum,1,0.0,5.0,5.0,
2891,island beauty,1,0.0,5.0,5.0,
2892,island choice,1,0.0,2.0,2.0,
2893,island getaway,1,0.0,5.0,5.0,
2894,island life,1,0.0,5.0,5.0,
2895,island of lokrum,1,0.0,4.0,4.0,
2896,island of lopud,1,0.0,5.0,5.0,
2897,island of unauna,1,0.0,5.0,5.0,
2898,interest,1,0.0,2.0,2.0,
2899,intercity train,1,0.0,5.0,5.0,
2900,interactions with locals,1,0.0,4.0,4.0,
2901,insurance,1,0.0,2.0,2.0,
2902,independence of travel,1,0.0,5.0,5.0,
2903,independence while traveling,1,0.0,5.0,5.0,
2904,independent travel,1,0.0,4.0,4.0,
2905,independent travel options,1,0.0,4.0,4.0,
2906,indrive service,1,0.0,2.0,2.0,
2907,industrial sights,1,0.0,4.0,4.0,
2908,information resources,1,0.0,5.0,5.0,
2909,infrastructure (power banks),1,0.0,3.0,3.0,
2910,infrastructure (transit),1,0.0,5.0,5.0,
2911,infrastructure accessibility,1,0.0,2.0,2.0,
2912,infrastructure for families,1,0.0,2.0,2.0,
2913,infrastructure/development,1,0.0,1.0,1.0,
2914,inland attractions,1,0.0,4.0,4.0,
2915,inle lake,1,0.0,5.0,5.0,
2916,inquiry about experience,1,0.0,3.0,3.0,
2917,hostel/hotel safety,1,0.0,5.0,5.0,
2918,hostel amenities,1,0.0,4.0,4.0,
2919,horseback riding,1,0.0,3.0,3.0,
2920,hiking routes,1,0.0,3.0,3.0,
2921,hiking and natural beauty,1,0.0,5.0,5.0,
2922,hiking and nature activities,1,0.0,1.0,1.0,
2923,hiking and outdoor activities,1,0.0,5.0,5.0,
2924,hiking and outdoor adventures,1,0.0,3.0,3.0,
2925,hiking and trails,1,0.0,5.0,5.0,
2926,hiking and trekking,1,0.0,5.0,5.0,
2927,hiking groups,1,0.0,5.0,5.0,
2928,hiking trail,1,0.0,4.0,4.0,
2929,horse welfare,1,0.0,5.0,5.0,
2930,hiking/climbing,1,0.0,4.0,4.0,
2931,hiking/outdoors,1,0.0,5.0,5.0,
2932,hiking/trails,1,0.0,5.0,5.0,
2933,hiking/trekking,1,0.0,3.0,3.0,
2934,hilly regions,1,0.0,5.0,5.0,
2935,himachal pradesh,1,0.0,5.0,5.0,
2936,himarë,1,0.0,4.0,4.0,
2937,hiking and camping,1,0.0,4.0,4.0,
2938,hiking and adventure activities,1,0.0,5.0,5.0,
2939,hikes,1,0.0,4.0,4.0,
2940,highway system,1,0.0,4.0,4.0,
2941,hands-on tours,1,0.0,5.0,5.0,
2942,harajuku,1,0.0,4.0,4.0,
2943,harbor cruise,1,0.0,5.0,5.0,
2944,harbor town,1,0.0,4.0,4.0,
2945,health concerns,1,0.0,2.0,2.0,
2946,health safety,1,0.0,2.0,2.0,
2947,heat tolerance,1,0.0,3.0,3.0,
2948,helicopter ride,1,0.0,5.0,5.0,
2949,herceg novi,1,0.0,4.0,4.0,
2950,heritage spots,1,0.0,5.0,5.0,
2951,high altitude pastures,1,0.0,5.0,5.0,
2952,high altitude trekking,1,0.0,3.0,3.0,
2953,high speed rail,1,0.0,5.0,5.0,
2954,high speed railway,1,0.0,5.0,5.0,
2955,highway experience,1,0.0,4.0,4.0,
2956,historic architecture,1,0.0,5.0,5.0,
2957,historic buildings,1,0.0,5.0,5.0,
2958,historic castles,1,0.0,5.0,5.0,
2959,hluboká castle,1,0.0,2.0,2.0,
2960,ho chi minh city,1,0.0,3.0,3.0,
2961,ho chi minh experience,1,0.0,4.0,4.0,
2962,hoh rainforest,1,0.0,5.0,5.0,
2963,hoi an,1,0.0,3.0,3.0,
2964,hoi an experience,1,0.0,3.0,3.0,
2965,hokkaido milk,1,0.0,5.0,5.0,
2966,holiday season,1,0.0,3.0,3.0,
2967,homestay,1,0.0,4.0,4.0,
2968,honesty of taxi drivers,1,0.0,5.0,5.0,
2969,hong kong experience,1,0.0,3.0,3.0,
2970,hooters restaurant,1,0.0,2.0,2.0,
2971,hop-on hop-off bus tour,1,0.0,4.0,4.0,
2972,horse riding,1,0.0,3.0,3.0,
2973,horse riding experience,1,0.0,4.0,4.0,
2974,horse trekking operators,1,0.0,3.0,3.0,
2975,ho chi min city experience,1,0.0,3.0,3.0,
2976,history/charm,1,0.0,5.0,5.0,
2977,historic city centers,1,0.0,4.0,4.0,
2978,history and museums,1,0.0,4.0,4.0,
2979,historic preservation,1,0.0,5.0,5.0,
2980,historic pub,1,0.0,4.0,4.0,
2981,historical area,1,0.0,5.0,5.0,
2982,historical buildings,1,0.0,5.0,5.0,
2983,historical centre,1,0.0,4.0,4.0,
2984,historical context,1,0.0,2.0,2.0,
2985,historical heritage,1,0.0,5.0,5.0,
2986,historical landmark,1,0.0,4.0,4.0,
2987,historical monuments,1,0.0,5.0,5.0,
2988,historical places,1,0.0,5.0,5.0,
2989,historical preservation,1,0.0,4.0,4.0,
2990,historical site visit,1,0.0,4.0,4.0,
2991,historical tours,1,0.0,5.0,5.0,
2992,historical town,1,0.0,5.0,5.0,
2993,history and architecture,1,0.0,5.0,5.0,
2994,zoo,1,0.0,5.0,5.0,
